x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.29999999999999993,0.6499999999999999,0.35,0,0,1,0.08480384869799545,4.4130603952733324e-05,0.0,0.7451745044141871,0.03226525822032078,0.12059907846371998
-0.1499999999999999,0.6499999999999999,0.35,0,0,0,0.2555755443076095,0.0026275701474201773,0.0,0.2563222659361821,0.04775231782406744,0.0002831992295618287
-0.1499999999999999,0.49999999999999994,0.35,1,1,1,2.874209810542424e-05,0.00028606963245222814,0.0730477162899188,0.6906237948579361,0.14474082275282074,0.1134710093424303
-0.29999999999999993,0.49999999999999994,0.35,1,1,1,0.001805433138995469,0.00016028778905927338,0.32459728349460626,0.798398029033496,0.13683590998866005,0.1536511841167365
-0.44999999999999996,0.49999999999999994,0.35,1,1,1,2.9589530980999072e-05,4.444196479978039e-05,0.5346178215794661,0.8537923647521248,0.10893293930888658,0.1738370390549953
-0.6,0.49999999999999994,0.35,1,1,1,0.00034454353437042584,1.4416803590150069e-05,0.6232652246032857,0.7292010109141565,0.062492125138818404,0.16105188264959086
-0.75,0.49999999999999994,0.35,0,0,1,0.37057422862637424,5.856878070494435e-06,0.6158510150657444,0.792761419826264,0.03187376243993395,0.1635972162739745
-0.75,0.35,0.35,1,1,1,4.6101728840608036e-05,0.00017569558062343954,0.5186590595156095,0.35049144904474216,0.07502566126549902,0.1313512154949748
-0.6,0.35,0.35,1,1,1,0.0008611183407861078,6.564795844192223e-05,0.6720348414609241,0.2758920600450394,0.12513085507713104,0.12231059224832344
-0.44999999999999996,0.35,0.35,1,1,1,2.2095565483214173e-05,0.0002638918053515497,0.5189900012140263,0.44446140762612085,0.13733956340756248,0.11073042379381715
-0.29999999999999993,0.35,0.35,1,1,1,1.2724220871416731e-05,3.097391511481203e-05,0.32863516926259173,0.5245489636440945,0.16321849636622604,0.07770502766875612
-0.1499999999999999,0.35,0.35,1,1,1,6.534093978721955e-06,0.0016055100297582181,0.08266443188206107,0.24562499960280704,0.16694216680899787,0.16663900510718674
